query	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
ZymoMock_1650834	Escherichia_coli	99.534	429	2	0	1	429	786	358	0	782
ZymoMock_1650874	Listeria_monocytogenes	98.829	427	5	0	1	427	794	368	0	761
ZymoMock_1650882	Bacillus_subtilis	97.907	430	9	0	1	430	794	365	0	745
ZymoMock_1650909	Staphylococcus_aureus	99.555	449	1	1	1	448	814	366	0	817
ZymoMock_1650903	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1650935	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_1650973	Listeria_monocytogenes	98.511	470	6	1	1	470	814	346	0	828
ZymoMock_1651124	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1651129	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1651275	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1651425	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1651473	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1651484	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_1651580	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1651581	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1651636	Lactobacillus_fermentum	99.534	429	2	0	1	429	812	384	0	782
ZymoMock_1651771	Pseudomonas_aeruginosa	99.534	429	2	0	1	429	771	343	0	782
ZymoMock_1651983	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1652044	Salmonella_enterica	100	429	0	0	1	429	781	353	0	793
ZymoMock_1652088	Pseudomonas_aeruginosa	100	429	0	0	1	429	771	343	0	793
ZymoMock_1652563	Escherichia_coli	98.135	429	8	0	1	429	786	358	0	749
ZymoMock_1652591	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1652599	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1652664	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1652675	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1652879	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1652951	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1652998	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1653072	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1653177	Salmonella_enterica	99.777	448	1	0	1	448	781	334	0	822
ZymoMock_1653233	Bacillus_subtilis	99.778	450	1	0	1	450	794	345	0	826
ZymoMock_1653260	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1653468	Lactobacillus_fermentum	99.767	429	1	0	1	429	812	384	0	787
ZymoMock_1653487	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1653505	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1653544	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1653648	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1653688	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1653750	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1654008	Enterococcus_faecalis	99.532	427	2	0	1	427	802	376	0	778
ZymoMock_1654219	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1654240	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1654331	Staphylococcus_aureus	96.197	447	17	0	1	447	814	368	0	732
ZymoMock_1654464	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1654645	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1655031	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_1655117	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1655283	Bacillus_subtilis	99.556	450	1	1	1	449	794	345	0	819
ZymoMock_1655653	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_1655772	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1655804	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_1655914	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1655971	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1656158	Bacillus_subtilis	99.111	450	4	0	1	450	814	365	0	809
ZymoMock_1656241	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1656358	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1656462	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1656671	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_1657189	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1657273	Escherichia_coli	99.109	449	4	0	1	449	786	338	0	808
ZymoMock_1657270	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1657488	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1657684	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_1657702	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1657808	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1657827	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1657881	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_1658105	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1658300	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1658373	Staphylococcus_aureus	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_1658406	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1658495	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1658613	Bacillus_subtilis	99.335	451	2	1	1	451	814	365	0	815
ZymoMock_1658671	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1658745	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1658850	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1658915	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1658938	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_1659150	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_1659193	Pseudomonas_aeruginosa	100	429	0	0	1	429	771	343	0	793
ZymoMock_1659309	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_1659470	Lactobacillus_fermentum	98.372	430	5	2	1	429	812	384	0	754
ZymoMock_1659656	Escherichia_coli	98.886	449	5	0	1	449	786	338	0	802
ZymoMock_1659668	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1659660	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1659774	Pseudomonas_aeruginosa	99.777	449	1	0	1	449	771	323	0	824
ZymoMock_1659789	Staphylococcus_aureus	99.111	450	3	1	1	450	814	366	0	808
ZymoMock_1659926	Listeria_monocytogenes	95.814	430	16	2	1	429	794	366	0	693
ZymoMock_1660026	Bacillus_subtilis	98.265	461	8	0	9	469	805	345	0	808
ZymoMock_1660070	Pseudomonas_aeruginosa	99.301	429	3	0	1	429	771	343	0	776
ZymoMock_1660103	Lactobacillus_fermentum	99.534	429	2	0	1	429	812	384	0	782
ZymoMock_1660255	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1660376	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_1660392	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1660453	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1658161	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1660812	Staphylococcus_aureus	98.601	429	5	1	1	428	794	366	0	758
ZymoMock_1660922	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1661010	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1661042	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1661067	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1661061	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1661223	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1661242	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1661286	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1661411	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_1661480	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1661929	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1662097	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1662144	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1662189	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1662245	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1662331	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1662731	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1662803	Staphylococcus_aureus	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_1662923	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1662926	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1662933	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1662983	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_1663012	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1663252	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1663416	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1663419	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1663583	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1663605	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1663678	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1663712	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_1663763	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1663794	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1663896	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1663917	Salmonella_enterica	97.203	429	12	0	1	429	781	353	0	726
ZymoMock_1663925	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_1664037	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1664328	Bacillus_subtilis	98.664	449	6	0	1	449	794	346	0	797
ZymoMock_1664357	Salmonella_enterica	98.834	429	5	0	1	429	781	353	0	765
ZymoMock_1664375	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1664600	Enterococcus_faecalis	99.777	449	0	1	1	448	802	354	0	822
ZymoMock_1664675	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1664671	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1664726	Staphylococcus_aureus	99.332	449	3	0	1	449	814	366	0	813
ZymoMock_1664989	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1665039	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1665223	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1665313	Bacillus_subtilis	99.333	450	3	0	1	450	794	345	0	815
ZymoMock_1665354	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1665388	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1665435	Listeria_monocytogenes	99.552	446	2	0	4	449	811	366	0	813
ZymoMock_1665705	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1666069	Staphylococcus_aureus	99.777	449	1	0	1	449	794	346	0	824
ZymoMock_1666141	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1666231	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1666250	Listeria_monocytogenes	99.777	449	0	1	1	448	794	346	0	822
ZymoMock_1666371	Lactobacillus_fermentum	99.534	429	2	0	1	429	812	384	0	782
ZymoMock_1666658	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1666679	Pseudomonas_aeruginosa	100	429	0	0	1	429	771	343	0	793
ZymoMock_1666900	Escherichia_coli	99.555	449	2	0	1	449	786	338	0	819
ZymoMock_1666981	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1667077	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1667092	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1667117	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1667158	Bacillus_subtilis	98.889	450	5	0	1	450	814	365	0	804
ZymoMock_1667272	Listeria_monocytogenes	98.368	429	7	0	1	429	794	366	0	754
ZymoMock_1667304	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1667419	Salmonella_enterica	100	429	0	0	1	429	781	353	0	793
ZymoMock_1667428	Salmonella_enterica	99.068	429	4	0	1	429	781	353	0	771
ZymoMock_1667503	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1667920	Lactobacillus_fermentum	98.368	429	7	0	1	429	812	384	0	754
ZymoMock_1667956	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1668157	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_1668228	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1668434	Listeria_monocytogenes	98.368	429	7	0	1	429	794	366	0	754
ZymoMock_1668523	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1668541	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_1668591	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1668709	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1668741	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1666628	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1668713	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_1669018	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1669063	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1669111	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1669191	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_1669220	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1669330	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1669391	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1669534	Listeria_monocytogenes	97.015	469	14	0	1	469	814	346	0	789
ZymoMock_1669602	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1669676	Escherichia_coli	99.534	429	2	0	1	429	786	358	0	782
ZymoMock_1669695	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1669976	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1670035	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_1670021	Pseudomonas_aeruginosa	99.534	429	2	0	1	429	771	343	0	782
ZymoMock_1670040	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1670083	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1670112	Salmonella_enterica	100	429	0	0	1	429	781	353	0	793
ZymoMock_1670258	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1670271	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1670455	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1670565	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_1670678	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1670774	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1670996	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1671030	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1671102	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1671279	Salmonella_enterica	100	429	0	0	1	429	781	353	0	793
ZymoMock_1671511	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1671547	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1671638	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1671706	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1671755	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1671766	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_1671900	Lactobacillus_fermentum	99.767	429	1	0	1	429	812	384	0	787
ZymoMock_1671995	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_1672095	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1672136	Escherichia_coli	99.534	429	2	0	1	429	786	358	0	782
ZymoMock_1672194	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1672287	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1672606	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1672685	Enterococcus_faecalis	99.533	428	2	0	1	428	802	375	0	780
ZymoMock_1672702	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1672771	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_1672812	Salmonella_enterica	98.834	429	5	0	1	429	781	353	0	765
ZymoMock_1672849	Salmonella_enterica	98.834	429	5	0	1	429	781	353	0	765
ZymoMock_1672853	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1672875	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_1673167	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_1673240	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_1673323	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1673410	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1673671	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_1673712	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1674040	Staphylococcus_aureus	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_1674097	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1674293	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_1674365	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_1674534	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1674555	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1674583	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1674580	Salmonella_enterica	99.068	429	4	0	1	429	781	353	0	771
ZymoMock_1674697	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_1674925	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1674945	Bacillus_subtilis	99.778	450	1	0	1	450	794	345	0	826
ZymoMock_1674967	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1675139	Lactobacillus_fermentum	99.767	429	1	0	1	429	812	384	0	787
ZymoMock_1675275	Escherichia_coli	99.068	429	4	0	1	429	786	358	0	771
ZymoMock_1675336	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1675423	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1675453	Lactobacillus_fermentum	99.767	429	1	0	1	429	812	384	0	787
ZymoMock_1675491	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1675511	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_1675647	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1675855	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1675863	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_1675935	Pseudomonas_aeruginosa	98.934	469	4	1	1	468	791	323	0	837
ZymoMock_1675941	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1676315	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1676413	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1676507	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_1676896	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_1677227	Salmonella_enterica	98.834	429	5	0	1	429	781	353	0	765
ZymoMock_1677339	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1677493	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1677544	Escherichia_coli	99.068	429	4	0	1	429	786	358	0	771
ZymoMock_1677654	Staphylococcus_aureus	99.777	449	1	0	1	449	794	346	0	824
ZymoMock_1677731	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_1677749	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1677748	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1677788	Listeria_monocytogenes	98.664	449	6	0	1	449	814	366	0	797
ZymoMock_1678051	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1678152	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1678284	Escherichia_coli	98.886	449	4	1	1	448	806	358	0	800
ZymoMock_1678290	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_1678305	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1678489	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1678555	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1678595	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_1679191	Bacillus_subtilis	98.837	430	5	0	1	430	794	365	0	767
ZymoMock_1679290	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1679635	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1679721	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1679777	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1679903	Bacillus_subtilis	98.889	450	4	1	1	449	814	365	0	802
ZymoMock_1679943	Pseudomonas_aeruginosa	99.534	429	2	0	1	429	771	343	0	782
ZymoMock_1680129	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1680216	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1680227	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_1680333	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1680369	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1680562	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1680618	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1680671	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_1680673	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1680891	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_1681019	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1681165	Staphylococcus_aureus	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_1681275	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1681268	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_1681287	Enterococcus_faecalis	99.777	449	0	1	1	448	822	374	0	822
ZymoMock_1681430	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_1681476	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1681549	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1681581	Lactobacillus_fermentum	99.301	429	3	0	1	429	812	384	0	776
ZymoMock_1681805	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_1681928	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_1681947	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_1682114	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_1682132	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_1682216	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_1682315	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
